,player_id,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
198,1198,Robin Le Normand,ESP,DF,Real Sociedad,La Liga,26,0.0,0.0,0.0,0.0,0.0,0.0313499999999999,0.0,0.0341999999999999,0.0313499999999999,0.0341999999999999
199,1199,Rafael Leão,POR,FW,AC Milan,Serie A,24,0.6844,0.3274499999999999,1.01185,0.6844,1.01185,0.45725,0.2714,0.7286499999999999,0.45725,0.7286499999999999
200,1200,Diogo Leite,POR,DF,Union Berlin,Bundesliga,24,0.0,0.0315,0.0315,0.0,0.0315,0.03675,0.013125,0.05775,0.03675,0.05775
201,1201,Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,27,0.06405,0.2013,0.26535,0.06405,0.26535,0.0915,0.13115,0.22265,0.0915,0.22265
202,1202,Christopher Lenz,GER,DF,RB Leipzig,Bundesliga,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1203,Robert Lewandowski,POL,FW,FC Barcelona,La Liga,35,0.90405,0.33705,1.2411,0.85995,1.1969999999999998,0.9891,0.22365,1.2159000000000002,0.92925,1.1528999999999998
204,1204,Rico Lewis,ENG,"DF,MF",Manchester City,Premier League,18,0.0,0.0,0.0,0.0,0.0,0.0198,0.1485,0.1683,0.0198,0.1683
205,1205,Matthijs de Ligt,NED,DF,FC Bayern München,Bundesliga,24,0.455225,0.0393,0.494525,0.455225,0.494525,0.140825,0.01965,0.160475,0.140825,0.160475
206,1206,Victor Lindelöf,SWE,DF,Manchester United,Premier League,29,0.0,0.0,0.0,0.0,0.0,0.028,0.0224,0.0504,0.028,0.0504
207,1207,Jesper Lindstrøm,DEN,"FW,MF",SSC Napoli,Serie A,23,0.0,0.0,0.0,0.0,0.0,0.2432,0.5376,0.7936,0.2432,0.7936
208,1208,Valentino Livramento,ENG,"DF,FW",Newcastle United,Premier League,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1209,Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,28,0.183,0.10065,0.2836499999999999,0.183,0.2836499999999999,0.1341999999999999,0.2196,0.36295,0.1341999999999999,0.36295
210,1210,Stanislav Lobotka,SVK,MF,SSC Napoli,Serie A,28,0.0288,0.0288,0.0576,0.0288,0.0576,0.0224,0.0352,0.0608,0.0224,0.0608
211,1211,Ruben Loftus-Cheek,ENG,MF,AC Milan,Serie A,27,0.2596,0.2596,0.531,0.2596,0.531,0.1415999999999999,0.2477999999999999,0.3776,0.1415999999999999,0.3776
212,1212,Sean Longstaff,ENG,MF,Newcastle United,Premier League,25,0.135,0.2249999999999999,0.36,0.135,0.36,0.165,0.168,0.3329999999999999,0.165,0.3329999999999999
213,1213,Fermin López,ESP,"MF,FW",FC Barcelona,La Liga,20,1.3230000000000002,0.0,1.3230000000000002,1.3230000000000002,1.3230000000000002,1.3482,0.1386,1.4868,1.3482,1.4868
214,1214,Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1215,Dodi Lukebakio,BEL,FW,Sevilla,La Liga,26,0.721,0.0,0.721,0.721,0.721,0.6386000000000001,0.0515,0.6901,0.6386000000000001,0.6901
216,1216,Andriy Lunin,UKR,GK,Real Madrid,La Liga,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1217,Deiver Machado,COL,DF,RC Lens,Ligue 1,30,0.237075,0.0981,0.34335,0.237075,0.34335,0.062675,0.1199,0.1853,0.062675,0.1853
218,1218,Harry Maguire,ENG,DF,Manchester United,Premier League,30,0.0,0.0,0.0,0.0,0.0,0.0336,0.0,0.0336,0.0336,0.0336
219,1219,Mike Maignan,FRA,GK,AC Milan,Serie A,28,0.0,0.04425,0.04425,0.0,0.04425,0.0,0.0,0.0,0.0,0.0
220,1220,Donyell Malen,NED,FW,Borussia Dortmund,Bundesliga,24,0.605,0.2904,0.8954,0.605,0.8954,0.53845,0.26015,0.7985999999999999,0.53845,0.7985999999999999
221,1221,Faitout Maouassa,FRA,DF,RC Lens,Ligue 1,25,0.0,0.0,0.0,0.0,0.0,0.0654,0.1199,0.1744,0.0654,0.1744
222,1222,José María Giménez,URU,DF,Atlético Madrid,La Liga,28,0.06405,0.0366,0.10065,0.06405,0.10065,0.0732,0.0244,0.10675,0.0732,0.10675
223,1223,Mariano,DOM,FW,Sevilla,La Liga,30,0.0,0.0,0.0,0.0,0.0,0.352775,0.193125,0.5459,0.352775,0.5459
224,1224,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,29,0.0,0.0,0.0,0.0,0.0,0.008775,0.00585,0.01755,0.008775,0.01755
225,1225,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,29,0.061425,0.0,0.061425,0.061425,0.061425,0.0702,0.0234,0.096525,0.0702,0.096525
226,1226,Anthony Martial,FRA,FW,Manchester United,Premier League,27,0.4620000000000001,0.1512,0.6216,0.3864000000000001,0.5376000000000001,0.4984,0.1232,0.6132,0.4312,0.5544000000000001
227,1227,Gabriel Martinelli,BRA,FW,Arsenal FC,Premier League,22,0.566928,0.389763,0.968502,0.566928,0.968502,0.4212589999999999,0.374015,0.7992110000000001,0.4212589999999999,0.7992110000000001
228,1228,Iñigo Martínez,ESP,DF,FC Barcelona,La Liga,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1229,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,26,0.99775,0.26325,1.261,0.9685,1.23175,0.7897500000000001,0.20475,0.99775,0.741,0.93925
230,1230,Lisandro Martínez,ARG,DF,Manchester United,Premier League,25,0.0336,0.0672,0.1008,0.0336,0.1008,0.0168,0.014,0.0308,0.0168,0.0308
231,1231,Adam Marušić,MNE,DF,SS Lazio,Serie A,30,0.0,0.058275,0.058275,0.0,0.058275,0.019425,0.030525,0.0555,0.019425,0.0555
232,1232,Eric Maxim Choupo-Moting,CMR,"MF,FW",FC Bayern München,Bundesliga,34,1.0938500000000002,0.1572,1.2510500000000002,1.0938500000000002,1.2510500000000002,0.992325,0.17685,1.169175,0.933375,1.110225
233,1233,Noussair Mazraoui,MAR,DF,FC Bayern München,Bundesliga,25,0.0786,0.415925,0.5043500000000001,0.0786,0.5043500000000001,0.1441,0.2161499999999999,0.356975,0.1441,0.356975
234,1234,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,24,1.3572000000000002,0.1404,1.4976000000000005,1.1144249999999998,1.254825,1.009125,0.254475,1.2636,0.775125,1.0295999999999998
235,1235,James Mcatee,ENG,MF,Manchester City,Premier League,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,1236,Scott McTominay,SCO,MF,Manchester United,Premier League,26,0.0672,0.0,0.0672,0.0672,0.0672,0.1316,0.0392,0.1708,0.1316,0.1708
237,1237,Facundo Medina,ARG,DF,RC Lens,Ligue 1,24,0.04905,0.1526,0.20165,0.04905,0.20165,0.07085,0.07085,0.1417,0.07085,0.1417
238,1238,Hannibal Mejbri,TUN,MF,Manchester United,Premier League,20,0.8624,0.0,0.8624,0.8624,0.8624,0.0224,0.3248,0.3472,0.0224,0.3472
239,1239,Memphis,NED,FW,Atlético Madrid,La Liga,29,1.6104,0.0,1.6104,1.6104,1.6104,1.3481,0.18605,1.5371999999999997,1.3481,1.5371999999999997
240,1240,Memphis,NED,FW,Atlético Madrid,La Liga,29,1.1163,0.0,1.1163,1.1163,1.1163,1.0553,0.1403,1.19865,1.0553,1.19865
241,1241,Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,0.3049499999999999,0.27075,0.57285,0.3049499999999999,0.57285,0.2051999999999999,0.17385,0.3818999999999999,0.2051999999999999,0.3818999999999999
242,1242,Ferland Mendy,FRA,DF,Real Madrid,La Liga,28,0.0,0.067725,0.067725,0.0,0.067725,0.0258,0.061275,0.087075,0.0258,0.087075
243,1243,Nampalys Mendy,SEN,MF,RC Lens,Ligue 1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1244,Alex Meret,ITA,GK,SSC Napoli,Serie A,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1245,Mikel Merino,ESP,MF,Real Sociedad,La Liga,27,0.05985,0.3391499999999999,0.40755,0.05985,0.40755,0.1424999999999999,0.1995,0.3419999999999999,0.1253999999999999,0.3163499999999999
246,1246,Éder Militão,BRA,DF,Real Madrid,La Liga,25,0.164475,0.0,0.164475,0.164475,0.164475,0.0774,0.01935,0.09675,0.0774,0.09675
247,1247,Kim Min-jae,KOR,DF,FC Bayern München,Bundesliga,26,0.05895,0.05895,0.1179,0.05895,0.1179,0.0393,0.07205,0.11135,0.0393,0.11135
248,1248,Rafa Mir,ESP,FW,Sevilla,La Liga,26,0.4635,0.0,0.4635,0.4635,0.4635,0.450625,0.079825,0.533025,0.450625,0.533025
249,1249,Henrikh Mkhitaryan,ARM,MF,Inter Milan,Serie A,34,0.25025,0.14625,0.3965000000000001,0.25025,0.3965000000000001,0.19175,0.156,0.338,0.19175,0.338
250,1250,Luka Modrić,CRO,MF,Real Madrid,La Liga,38,0.203175,0.1451249999999999,0.3483,0.1451249999999999,0.299925,0.25155,0.2967,0.5482500000000001,0.21285,0.5095500000000001
251,1251,Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,25,0.2256999999999999,0.0549,0.2806,0.2256999999999999,0.2806,0.1159,0.1281,0.244,0.1159,0.244
252,1252,Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,30,0.915,0.08235,0.9973499999999998,0.915,0.9973499999999998,0.71675,0.08235,0.7991,0.71675,0.7991
253,1253,Youssoufa Moukoko,GER,"FW,MF",Borussia Dortmund,Bundesliga,18,0.499125,0.2178,0.716925,0.499125,0.716925,0.487025,0.12705,0.62315,0.487025,0.62315
254,1254,Mason Mount,ENG,MF,Manchester United,Premier League,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0336,0.0336,0.0,0.0336
255,1255,Nordi Mukiele,FRA,DF,Paris Saint-Germain,Ligue 1,25,0.0,0.2105999999999999,0.2105999999999999,0.0,0.2105999999999999,0.0702,0.149175,0.219375,0.0702,0.219375
256,1256,Thomas Müller,GER,MF,FC Bayern München,Bundesliga,34,0.37335,0.5960500000000001,0.9694,0.37335,0.9694,0.5141749999999999,0.62225,1.136425,0.5141749999999999,1.136425
257,1257,Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,26,0.0,0.1025999999999999,0.1025999999999999,0.0,0.1025999999999999,0.0113999999999999,0.08265,0.0911999999999999,0.0113999999999999,0.0911999999999999
258,1258,Jacob Murphy,ENG,FW,Newcastle United,Premier League,28,0.2609999999999999,5.526000000000001,5.787,0.2609999999999999,5.787,0.216,3.2339999999999995,3.45,0.216,3.45
259,1259,Yunus Musah,USA,"FW,MF",AC Milan,Serie A,20,0.0,0.0,0.0,0.0,0.0,0.0826,0.1415999999999999,0.2241999999999999,0.0826,0.2241999999999999
260,1260,Jamal Musiala,GER,MF,FC Bayern München,Bundesliga,20,0.481425,0.402825,0.8842500000000001,0.481425,0.8842500000000001,0.350425,0.284925,0.63535,0.350425,0.63535
261,1261,Nacho,ESP,DF,Real Madrid,La Liga,33,0.048375,0.048375,0.106425,0.048375,0.106425,0.0741749999999999,0.067725,0.1419,0.0741749999999999,0.1419
262,1262,Natan,BRA,DF,SSC Napoli,Serie A,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0128,0.0,0.0128
263,1263,Jesús Navas,ESP,DF,Sevilla,La Liga,37,0.0,0.0,0.0,0.0,0.0,0.007725,0.10815,0.115875,0.007725,0.115875
264,1264,Cher Ndour,ITA,MF,Paris Saint-Germain,Ligue 1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1265,Reiss Nelson,ENG,FW,Arsenal FC,Premier League,23,1.499997,1.0039349999999998,2.5039320000000003,1.499997,2.5039320000000003,0.5984240000000001,0.8622029999999999,1.4566900000000005,0.5984240000000001,1.4566900000000005
266,1266,Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,28,0.22875,0.31415,0.5429,0.22875,0.5429,0.19825,0.1708,0.36905,0.19825,0.36905
267,1267,Eddie Nketiah,ENG,FW,Arsenal FC,Premier League,24,0.555117,0.094488,0.649605,0.555117,0.649605,0.933069,0.145669,1.066927,0.933069,1.066927
268,1268,Felix Nmecha,GER,"MF,FW",Borussia Dortmund,Bundesliga,22,0.0,0.3267,0.3267,0.0,0.3267,0.1573,0.0847,0.242,0.1573,0.242
269,1269,Matheus Nunes,POR,MF,Manchester City,Premier League,25,0.0,1.0428000000000002,1.0428000000000002,0.0,1.0428000000000002,0.0,0.1452,0.1452,0.0,0.1452
270,1270,Ørjan Nyland,NOR,GK,Sevilla,La Liga,33,0.0,0.38625,0.38625,0.0,0.38625,0.0,0.04635,0.04635,0.0,0.04635
271,1271,Jan Oblak,SVN,GK,Atlético Madrid,La Liga,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1272,Lucas Ocampos,ARG,FW,Sevilla,La Liga,29,0.239475,0.04635,0.285825,0.0618,0.10815,0.3193,0.105575,0.41715,0.18025,0.2781
273,1273,Álvaro Odriozola,ESP,DF,Real Sociedad,La Liga,27,0.0,0.0,0.0,0.0,0.0,0.4788,0.5642999999999999,1.0431,0.4788,1.0431
274,1274,Noah Okafor,SUI,FW,AC Milan,Serie A,23,0.6136,0.0,0.6136,0.6136,0.6136,0.5074,0.0,0.5074,0.5074,0.5074
275,1275,Olasagasti,ESP,MF,Real Sociedad,La Liga,23,0.0,0.0,0.0,0.0,0.0,0.4987499999999999,0.0,0.4987499999999999,0.4987499999999999,0.4987499999999999
276,1276,Mathías Olivera,URU,DF,SSC Napoli,Serie A,25,0.1056,0.1056,0.2112,0.1056,0.2112,0.0512,0.144,0.1952,0.0512,0.1952
277,1277,Dani Olmo,ESP,"MF,FW",RB Leipzig,Bundesliga,25,0.34375,0.4343749999999999,0.7781250000000001,0.34375,0.7781250000000001,0.246875,0.3531249999999999,0.5906250000000001,0.246875,0.5906250000000001
278,1278,André Onana,CMR,GK,Manchester United,Premier League,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1279,Loïs Openda,BEL,FW,RB Leipzig,Bundesliga,23,0.9375,0.209375,1.15,0.909375,1.121875,0.7906250000000001,0.18125,0.971875,0.7625000000000002,0.94375
280,1280,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,30,0.1124999999999999,0.0,0.1124999999999999,0.1124999999999999,0.1124999999999999,0.1,0.009375,0.109375,0.1,0.109375
281,1281,Victor Osimhen,NGA,FW,SSC Napoli,Serie A,24,1.104,0.1344,1.2384000000000002,0.9792,1.1136,0.9792,0.1088,1.088,0.8,0.9088000000000002
282,1282,Mikel Oyarzabal,ESP,FW,Real Sociedad,La Liga,26,0.3761999999999999,0.1197,0.4958999999999999,0.1880999999999999,0.3078,0.3876,0.1767,0.5728499999999999,0.1938,0.3705
283,1283,Salih Özcan,TUR,MF,Borussia Dortmund,Bundesliga,25,0.0,0.05445,0.05445,0.0,0.05445,0.0302499999999999,0.121,0.154275,0.0302499999999999,0.154275
284,1284,Jon Pacheco,ESP,"DF,MF",Real Sociedad,La Liga,22,0.0,0.0683999999999999,0.0683999999999999,0.0,0.0683999999999999,0.0085499999999999,0.0085499999999999,0.0085499999999999,0.0085499999999999,0.0085499999999999
285,1285,Cole Palmer,ENG,MF,Manchester City,Premier League,21,0.0,0.2376,0.2376,0.0,0.2376,0.297,0.1386,0.4356,0.297,0.4356
286,1286,Miloš Pantović,SRB,MF,Union Berlin,Bundesliga,27,1.9215,0.0,1.9215,1.9215,1.9215,1.666875,0.0,1.666875,1.39125,1.39125
287,1287,Thomas Partey,GHA,DF,Arsenal FC,Premier League,30,0.129921,0.0,0.129921,0.129921,0.129921,0.106299,0.086614,0.192913,0.106299,0.192913
288,1288,Patric,ESP,DF,SS Lazio,Serie A,30,0.0,0.0,0.0,0.0,0.0,0.008325,0.00555,0.013875,0.008325,0.013875
289,1289,Benjamin Pavard,FRA,DF,Inter Milan,Serie A,27,0.14625,0.039,0.18525,0.14625,0.18525,0.08775,0.08775,0.1755,0.08775,0.1755
290,1290,Pedri,ESP,MF,FC Barcelona,La Liga,20,0.42525,0.04725,0.4725,0.42525,0.4725,0.3654,0.3717,0.7371,0.3654,0.7371
291,1291,Pedro,ESP,FW,SS Lazio,Serie A,36,0.158175,0.11655,0.274725,0.158175,0.274725,0.1332,0.24975,0.38295,0.1332,0.38295
292,1292,Adrià Pedrosa,ESP,DF,Sevilla,La Liga,25,0.0,0.2266,0.2266,0.0,0.2266,0.0412,0.0927,0.1339,0.0412,0.1339
293,1293,Jordan Pefok,USA,FW,Union Berlin,Bundesliga,27,0.212625,0.212625,0.417375,0.212625,0.417375,0.23625,0.1995,0.4357500000000001,0.149625,0.349125
294,1294,Luca Pellegrini,ITA,DF,SS Lazio,Serie A,24,0.0,0.0,0.0,0.0,0.0,0.036075,0.0999,0.1359749999999999,0.036075,0.1359749999999999
295,1295,Facundo Pellistri,URU,"FW,MF",Manchester United,Premier League,21,0.0,0.0,0.0,0.0,0.0,0.4312,0.0,0.4312,0.4312,0.4312
296,1296,Danilo Pereira,POR,DF,Paris Saint-Germain,Ligue 1,32,0.061425,0.0,0.061425,0.061425,0.061425,0.078975,0.01755,0.08775,0.078975,0.08775
297,1297,Kalvin Phillips,ENG,MF,Manchester City,Premier League,27,0.0,0.0,0.0,0.0,0.0,0.099,0.0495,0.1386,0.099,0.1386
298,1298,Tommaso Pobega,ITA,MF,AC Milan,Serie A,24,0.177,0.0,0.177,0.177,0.177,0.1357,0.0265499999999999,0.1534,0.1357,0.1534
299,1299,Matteo Politano,ITA,FW,SSC Napoli,Serie A,30,0.3904000000000001,0.304,0.6944,0.2464,0.5504,0.3712,0.3552,0.7263999999999998,0.1888,0.544
300,1300,Nick Pope,ENG,GK,Newcastle United,Premier League,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1301,Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,29,0.4125,0.303125,0.715625,0.4125,0.715625,0.2937499999999999,0.375,0.6687500000000001,0.2937499999999999,0.6687500000000001
302,1302,Ivan Provedel,ITA,GK,SS Lazio,Serie A,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1303,Christian Pulisic,USA,"FW,MF",AC Milan,Serie A,25,0.4837999999999999,0.236,0.7198,0.4837999999999999,0.7198,0.2714,0.0472,0.3186,0.2714,0.3186
304,1304,Ivan Rakitić,CRO,MF,Sevilla,La Liga,35,0.038625,0.1158749999999999,0.1545,0.0,0.1158749999999999,0.14935,0.151925,0.29355,0.08755,0.23175
305,1305,Gonçalo Ramos,POR,FW,Paris Saint-Germain,Ligue 1,22,0.6668999999999999,0.0,0.6668999999999999,0.6668999999999999,0.6668999999999999,0.5147999999999999,0.2223,0.7371,0.5147999999999999,0.7371
306,1306,Sergio Ramos,ESP,DF,Sevilla,La Liga,37,0.054075,0.023175,0.07725,0.054075,0.07725,0.048925,0.0103,0.048925,0.048925,0.048925
307,1307,Aaron Ramsdale,ENG,GK,Arsenal FC,Premier League,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,1308,Raphinha,BRA,"FW,MF",FC Barcelona,La Liga,26,0.5480999999999999,0.4157999999999999,0.97335,0.5480999999999999,0.97335,0.5418,0.5481,1.0773,0.5418,1.0773
309,1309,Marcus Rashford,ENG,FW,Manchester United,Premier League,25,0.4928,0.182,0.6748,0.4928,0.6748,0.5208,0.1372,0.6608,0.5208,0.6608
310,1310,Giacomo Raspadori,ITA,"FW,MF",SSC Napoli,Serie A,23,0.288,0.192,0.4800000000000001,0.288,0.4800000000000001,0.4895999999999999,0.1568,0.6367999999999999,0.4159999999999999,0.5631999999999999
311,1311,David Raum,GER,DF,RB Leipzig,Bundesliga,25,0.065625,0.23125,0.296875,0.065625,0.296875,0.034375,0.2875,0.321875,0.034375,0.321875
312,1312,David Raya,ESP,GK,Arsenal FC,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1313,Sergio Reguilón,ESP,DF,Manchester United,Premier League,26,0.0,0.0,0.0,0.0,0.0,0.0588,0.1204,0.1792,0.0588,0.1792
314,1314,Tijjani Reijnders,NED,MF,AC Milan,Serie A,25,0.0,0.2123999999999999,0.2123999999999999,0.0,0.2123999999999999,0.118,0.1298,0.2477999999999999,0.118,0.2477999999999999
315,1315,Álex Remiro,ESP,GK,Real Sociedad,La Liga,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,1316,Marco Reus,GER,MF,Borussia Dortmund,Bundesliga,34,0.6897000000000001,0.353925,1.043625,0.626175,0.9801,0.426525,0.238975,0.6655,0.3811499999999999,0.620125
317,1317,Declan Rice,ENG,MF,Arsenal FC,Premier League,24,0.283464,0.0,0.283464,0.283464,0.283464,0.188976,0.188976,0.377952,0.188976,0.377952
318,1318,Rodrigo Riquelme,ESP,"MF,DF",Atlético Madrid,La Liga,23,1.3785999999999998,0.0,1.3785999999999998,1.3785999999999998,1.3785999999999998,1.0126,0.0,1.0126,1.0126,1.0126
319,1319,Sergi Roberto,ESP,DF,FC Barcelona,La Liga,31,0.2646,0.06615,0.3213,0.2646,0.3213,0.16065,0.0567,0.21735,0.16065,0.21735
320,1320,Rodri,ESP,MF,Manchester City,Premier League,27,0.1815,0.2508,0.4323,0.1815,0.4323,0.2013,0.1848,0.3861,0.2013,0.3861
321,1321,Rodrygo,BRA,FW,Real Madrid,La Liga,22,0.3773249999999999,0.3386249999999999,0.71595,0.3386249999999999,0.686925,0.6385500000000001,0.287025,0.925575,0.570825,0.8578500000000001
322,1322,Alessio Romagnoli,ITA,DF,SS Lazio,Serie A,28,0.04995,0.0,0.04995,0.04995,0.04995,0.036075,0.002775,0.047175,0.036075,0.047175
323,1323,Luka Romero,ARG,FW,AC Milan,Serie A,18,0.5309999999999999,0.0,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.4602,0.0353999999999999,0.48675,0.4602,0.48675
324,1324,Oriol Romeu,ESP,MF,FC Barcelona,La Liga,32,0.0,0.2394,0.2394,0.0,0.2394,0.1386,0.1512,0.2898,0.1386,0.2898
325,1325,Jérôme Roussillon,FRA,"DF,FW",Union Berlin,Bundesliga,30,0.0,0.417375,0.417375,0.0,0.417375,0.039375,0.14175,0.1811249999999999,0.039375,0.1811249999999999
326,1326,Nicolò Rovella,ITA,MF,SS Lazio,Serie A,21,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0444,0.0444,0.0444
327,1327,Amir Rrahmani,KVX,DF,SSC Napoli,Serie A,29,0.0672,0.0384,0.1056,0.0672,0.1056,0.0736,0.0704,0.144,0.0736,0.144
328,1328,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,30,0.0387,0.0,0.0387,0.0387,0.0387,0.0774,0.01935,0.09675,0.0774,0.09675
329,1329,Mário Rui,POR,DF,SSC Napoli,Serie A,32,0.0,0.2976,0.2976,0.0,0.2976,0.0416,0.2016,0.2528,0.0416,0.2528
330,1330,Fabián Ruiz Peña,ESP,"MF,FW",Paris Saint-Germain,Ligue 1,27,0.12285,0.3041999999999999,0.42705,0.12285,0.42705,0.172575,0.14625,0.318825,0.172575,0.318825
331,1331,Julian Ryerson,NOR,DF,Borussia Dortmund,Bundesliga,25,0.075625,0.0,0.075625,0.075625,0.075625,0.093775,0.063525,0.1573,0.093775,0.1573
332,1332,Julian Ryerson,NOR,DF,Borussia Dortmund,Bundesliga,25,0.130075,0.05445,0.1936,0.130075,0.1936,0.06655,0.117975,0.184525,0.06655,0.184525
333,1333,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,31,0.0,0.023625,0.023625,0.0,0.023625,0.0,0.0,0.0,0.0,0.0
334,1334,Marcel Sabitzer,AUT,MF,Borussia Dortmund,Bundesliga,29,0.0,0.12705,0.12705,0.0,0.12705,0.160325,0.148225,0.30855,0.160325,0.30855
335,1335,Marcel Sabitzer,AUT,MF,Borussia Dortmund,Bundesliga,29,0.12705,0.12705,0.2631749999999999,0.12705,0.2631749999999999,0.1966249999999999,0.075625,0.27225,0.1966249999999999,0.27225
336,1336,Umar Sadiq,NGA,FW,Real Sociedad,La Liga,26,0.9405,0.0,0.9405,0.9405,0.9405,0.5956499999999999,0.0142499999999999,0.6099,0.5956499999999999,0.6099
337,1337,Wesley Saïd,FRA,"FW,MF",RC Lens,Ligue 1,28,0.7984249999999999,0.0,0.7984249999999999,0.7984249999999999,0.7984249999999999,0.6567250000000001,0.12535,0.7820750000000001,0.6567250000000001,0.7820750000000001
338,1338,Bukayo Saka,ENG,FW,Arsenal FC,Premier League,22,0.66929,0.4999989999999999,1.1692889999999998,0.4685029999999999,0.964565,0.582676,0.401574,0.980313,0.405511,0.8070849999999999
339,1339,Kike Salas,ESP,DF,Sevilla,La Liga,21,0.3193,0.1854,0.512425,0.3193,0.512425,0.05665,0.0412,0.09785,0.05665,0.09785
340,1340,William Saliba,FRA,DF,Arsenal FC,Premier League,22,0.082677,0.114173,0.19685,0.082677,0.19685,0.03937,0.051181,0.102362,0.03937,0.102362
341,1341,Brice Samba,FRA,GK,RC Lens,Ligue 1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1342,Samuel,BRA,DF,Atlético Madrid,La Liga,23,0.0,0.976,0.976,0.0,0.976,0.0122,0.8417999999999999,0.854,0.0122,0.854
343,1343,Alexis Sánchez,CHI,FW,Inter Milan,Serie A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,1344,Juanlu Sánchez,ESP,DF,Sevilla,La Liga,20,0.0,0.4429,0.4429,0.0,0.4429,0.0103,0.0721,0.0824,0.0103,0.0824
345,1345,Jadon Sancho,ENG,"FW,MF",Manchester United,Premier League,23,0.2688,0.1344,0.4032,0.2688,0.4032,0.1848,0.2436,0.4284,0.1848,0.4284
346,1346,Leroy Sané,GER,FW,FC Bayern München,Bundesliga,27,0.6288,0.304575,0.933375,0.6288,0.933375,0.5764000000000001,0.252175,0.828575,0.5764000000000001,0.828575
347,1347,Stefan Savić,MNE,DF,Atlético Madrid,La Liga,32,0.0,0.0,0.0,0.0,0.0,0.00915,0.0,0.00915,0.00915,0.00915
348,1348,Fabian Schär,SUI,DF,Newcastle United,Premier League,31,0.027,0.072,0.099,0.027,0.099,0.132,0.081,0.213,0.132,0.213
349,1349,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,26,0.0562499999999999,0.0562499999999999,0.1124999999999999,0.0562499999999999,0.1124999999999999,0.03125,0.05,0.078125,0.03125,0.078125
350,1350,Nico Schlotterbeck,GER,DF,Borussia Dortmund,Bundesliga,23,0.1452,0.1815,0.3267,0.1452,0.3267,0.07865,0.07865,0.1573,0.07865,0.1573
351,1351,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,1352,Stefano Sensi,ITA,MF,Inter Milan,Serie A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,1353,Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,20,1.825,0.0,1.825,1.825,1.825,0.6625000000000001,0.075,0.7374999999999999,0.6625000000000001,0.7374999999999999
